,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_advantage,match_outcome,home_team_recent_form,away_team_recent_form
17131,1990-02-21,Netherlands,Italy,0,0,Friendly,Rotterdam,Netherlands,False,1,0,0.6,0.6
17140,1990-02-28,France,Germany,2,1,Friendly,Montpellier,France,False,1,1,0.6,0.4
17177,1990-03-27,Northern Ireland,Norway,2,3,Friendly,Belfast,Northern Ireland,False,1,2,0.2,0.2
17186,1990-03-28,Russia,Netherlands,2,1,Friendly,Kyiv,Soviet Union,False,1,1,0.4,0.6
17188,1990-03-28,Spain,Austria,2,3,Friendly,Málaga,Spain,False,1,2,0.6,0.4
17184,1990-03-28,Luxembourg,Iceland,1,2,Friendly,Esch-sur-Alzette,Luxembourg,False,1,2,0.0,0.2
17183,1990-03-28,Republic of Ireland,Wales,1,0,Friendly,Dublin,Republic of Ireland,False,1,1,0.8,0.0
17182,1990-03-28,Hungary,France,1,3,Friendly,Budapest,Hungary,False,1,2,0.2,0.8
17181,1990-03-28,Greece,Israel,2,1,Friendly,Athens,Greece,False,1,1,0.4,0.4
17189,1990-03-31,Switzerland,Italy,0,1,Friendly,Basel,Switzerland,False,1,2,0.2,0.4
17193,1990-04-03,Switzerland,Romania,2,1,Friendly,Lucerne,Switzerland,False,1,1,0.2,0.4
17197,1990-04-11,Austria,Hungary,3,0,Friendly,Salzburg,Austria,False,1,1,0.6,0.2
17198,1990-04-11,Denmark,Turkey,1,0,Friendly,Copenhagen,Denmark,False,1,1,0.4,0.4
17210,1990-04-25,Republic of Ireland,Russia,1,0,Friendly,Dublin,Republic of Ireland,False,1,1,0.8,0.4
17211,1990-04-25,Israel,Romania,1,4,Friendly,Haifa,Israel,False,1,2,0.2,0.4
17213,1990-04-25,Sweden,Wales,4,2,Friendly,Solna,Sweden,False,1,1,0.4,0.0
17234,1990-05-15,England,Denmark,1,0,Friendly,London,England,False,1,1,0.2,0.4
17237,1990-05-16,Israel,Russia,3,2,Friendly,Ramat Gan,Israel,False,1,1,0.2,0.4
17236,1990-05-16,Republic of Ireland,Finland,1,1,Friendly,Dublin,Republic of Ireland,False,1,0,0.8,0.2
17243,1990-05-19,Scotland,Poland,1,1,Friendly,Glasgow,Scotland,False,1,0,0.4,0.4
17252,1990-05-26,Belgium,Romania,2,2,Friendly,Brussels,Belgium,False,1,0,0.2,0.4
17257,1990-05-26,Turkey,Republic of Ireland,0,0,Friendly,İzmir,Turkey,False,1,0,0.2,0.8
17261,1990-05-27,Georgia,Lithuania,2,2,Friendly,Tbilisi,Soviet Union,False,1,0,0.0,0.4
17263,1990-05-27,Sweden,Finland,6,0,Friendly,Solna,Sweden,False,1,1,0.6,0.2
17265,1990-05-28,Malta,Scotland,1,2,Friendly,Attard,Malta,False,1,2,0.0,0.2
17273,1990-05-30,Italy,Greece,0,0,Friendly,Perugia,Italy,False,1,0,0.6,0.6
17267,1990-05-30,Austria,Netherlands,3,2,Friendly,Vienna,Austria,False,1,1,0.6,0.4
17270,1990-05-30,Germany,Denmark,1,0,Friendly,Gelsenkirchen,Germany,False,1,1,0.4,0.4
17272,1990-05-30,Iceland,Albania,2,0,UEFA Euro qualification,Reykjavík,Iceland,False,1,1,0.4,0.0
17280,1990-06-02,Malta,Republic of Ireland,0,3,Friendly,Attard,Malta,False,1,2,0.0,0.6
17285,1990-06-06,Belgium,Poland,1,1,Friendly,Brussels,Belgium,False,1,0,0.0,0.2
17286,1990-06-06,Norway,Denmark,1,2,Friendly,Trondheim,Norway,False,1,2,0.2,0.4
17290,1990-06-09,Russia,Romania,0,2,FIFA World Cup,Bari,Italy,True,0,2,0.4,0.4
17289,1990-06-09,Italy,Austria,1,0,FIFA World Cup,Rome,Italy,False,1,1,0.4,0.8
17297,1990-06-11,England,Republic of Ireland,1,1,FIFA World Cup,Cagliari,Italy,True,0,0,0.2,0.6
17308,1990-06-16,England,Netherlands,0,0,FIFA World Cup,Cagliari,Italy,True,0,0,0.2,0.4
17309,1990-06-16,Sweden,Scotland,1,2,FIFA World Cup,Genoa,Italy,True,0,2,0.8,0.2
17321,1990-06-21,Belgium,Spain,1,2,FIFA World Cup,Verona,Italy,True,0,2,0.0,0.6
17323,1990-06-21,Republic of Ireland,Netherlands,1,1,FIFA World Cup,Palermo,Italy,True,0,0,0.4,0.2
17328,1990-06-24,Germany,Netherlands,2,1,FIFA World Cup,Milan,Italy,True,0,1,0.6,0.0
17329,1990-06-25,Republic of Ireland,Romania,0,0,FIFA World Cup,Genoa,Italy,True,0,0,0.2,0.6
17331,1990-06-26,England,Belgium,1,0,FIFA World Cup,Bologna,Italy,True,0,1,0.2,0.0
17333,1990-06-30,Italy,Republic of Ireland,1,0,FIFA World Cup,Rome,Italy,False,1,1,0.4,0.2
17338,1990-07-04,Germany,England,1,1,FIFA World Cup,Turin,Italy,True,0,0,0.8,0.4
17340,1990-07-07,Italy,England,2,1,FIFA World Cup,Bari,Italy,False,1,1,0.6,0.4
17358,1990-08-08,Faroe Islands,Iceland,2,3,Friendly,Tórshavn,Faroe Islands,False,1,2,0.0,0.6
17366,1990-08-15,France,Poland,0,0,Friendly,Paris,France,False,1,0,0.8,0.2
17383,1990-08-21,Austria,Switzerland,1,3,Friendly,Vienna,Austria,False,1,2,0.6,0.4
17385,1990-08-22,Norway,Sweden,1,2,Friendly,Stavanger,Norway,False,1,2,0.2,0.6
17398,1990-08-29,Portugal,Germany,1,1,Friendly,Lisbon,Portugal,False,1,0,0.6,0.6
17399,1990-08-29,Russia,Romania,1,2,Friendly,Moscow,Soviet Union,False,1,2,0.4,0.4
17415,1990-09-05,Greece,Albania,1,0,Friendly,Patras,Greece,False,1,1,0.6,0.0
17416,1990-09-05,Hungary,Turkey,4,1,Friendly,Budapest,Hungary,False,1,1,0.0,0.2
17417,1990-09-05,Iceland,France,1,2,UEFA Euro qualification,Reykjavík,Iceland,False,1,2,0.8,0.8
17418,1990-09-05,Sweden,Denmark,0,1,Friendly,Västerås,Sweden,False,1,2,0.6,0.4
17422,1990-09-11,Denmark,Wales,1,0,Friendly,Copenhagen,Denmark,False,1,1,0.6,0.0
17432,1990-09-12,Switzerland,Bulgaria,2,0,UEFA Euro qualification,Geneva,Switzerland,False,1,1,0.6,0.2
17430,1990-09-12,Scotland,Romania,2,1,UEFA Euro qualification,Glasgow,Scotland,False,1,1,0.4,0.6
17429,1990-09-12,Russia,Norway,2,0,UEFA Euro qualification,Moscow,Soviet Union,False,1,1,0.2,0.2
17426,1990-09-12,Finland,Portugal,0,0,UEFA Euro qualification,Helsinki,Finland,False,1,0,0.2,0.4
17424,1990-09-12,England,Hungary,1,0,Friendly,London,England,False,1,1,0.2,0.2
17425,1990-09-12,Faroe Islands,Austria,1,0,UEFA Euro qualification,Landskrona,Sweden,True,0,1,0.0,0.6
17446,1990-09-26,Italy,Netherlands,1,0,Friendly,Palermo,Italy,False,1,1,0.8,0.0
17447,1990-09-26,Romania,Poland,2,1,Friendly,Bucharest,Romania,False,1,1,0.4,0.2
17448,1990-09-26,Sweden,Bulgaria,2,0,Friendly,Solna,Sweden,False,1,1,0.6,0.2
17474,1990-10-10,Spain,Iceland,2,1,UEFA Euro qualification,Seville,Spain,False,1,1,0.6,0.8
17475,1990-10-10,Sweden,Germany,1,3,Friendly,Solna,Sweden,False,1,2,0.6,0.4
17470,1990-10-10,Denmark,Faroe Islands,4,1,UEFA Euro qualification,Copenhagen,Denmark,False,1,1,0.6,0.2
17472,1990-10-10,Norway,Hungary,0,0,UEFA Euro qualification,Bergen,Norway,False,1,0,0.2,0.2
17489,1990-10-17,Wales,Belgium,3,1,UEFA Euro qualification,Cardiff,Wales,False,1,1,0.0,0.0
17482,1990-10-17,England,Poland,2,0,UEFA Euro qualification,London,England,False,1,1,0.4,0.2
17483,1990-10-17,Hungary,Italy,1,1,UEFA Euro qualification,Budapest,Hungary,False,1,0,0.2,0.8
17484,1990-10-17,Republic of Ireland,Turkey,5,0,UEFA Euro qualification,Dublin,Republic of Ireland,False,1,1,0.2,0.2
17485,1990-10-17,Northern Ireland,Denmark,1,1,UEFA Euro qualification,Belfast,Northern Ireland,False,1,0,0.2,0.8
17486,1990-10-17,Portugal,Netherlands,1,0,UEFA Euro qualification,Porto,Portugal,False,1,1,0.4,0.0
17487,1990-10-17,Romania,Bulgaria,0,3,UEFA Euro qualification,Bucharest,Romania,False,1,2,0.6,0.2
17488,1990-10-17,Scotland,Switzerland,2,1,UEFA Euro qualification,Glasgow,Scotland,False,1,1,0.6,0.6
17493,1990-10-31,Luxembourg,Germany,2,3,UEFA Euro qualification,Luxembourg,Luxembourg,False,1,2,0.0,0.6
17492,1990-10-31,Hungary,Cyprus,4,2,UEFA Euro qualification,Budapest,Hungary,False,1,1,0.2,0.0
17491,1990-10-31,Greece,Malta,4,0,UEFA Euro qualification,Athens,Greece,False,1,1,0.8,0.0
17498,1990-11-03,Italy,Russia,0,0,UEFA Euro qualification,Rome,Italy,False,1,0,0.8,0.2
17520,1990-11-14,San Marino,Switzerland,0,4,UEFA Euro qualification,Serravalle,San Marino,False,1,2,0.0,0.6
17521,1990-11-14,Turkey,Poland,0,1,UEFA Euro qualification,Istanbul,Turkey,False,1,2,0.0,0.0
17519,1990-11-14,Luxembourg,Wales,0,1,UEFA Euro qualification,Luxembourg,Luxembourg,False,1,2,0.0,0.2
17513,1990-11-14,Austria,Northern Ireland,0,0,UEFA Euro qualification,Vienna,Austria,False,1,0,0.4,0.2
17515,1990-11-14,Cyprus,Norway,0,3,UEFA Euro qualification,Nicosia,Cyprus,False,1,2,0.0,0.2
17514,1990-11-14,Bulgaria,Scotland,1,1,UEFA Euro qualification,Sofia,Bulgaria,False,1,0,0.4,0.8
17518,1990-11-14,Republic of Ireland,England,1,1,UEFA Euro qualification,Dublin,Republic of Ireland,False,1,0,0.2,0.6
17522,1990-11-17,Albania,France,0,1,UEFA Euro qualification,Tirana,Albania,False,1,2,0.0,0.8
17525,1990-11-21,Netherlands,Greece,2,0,UEFA Euro qualification,Rotterdam,Netherlands,False,1,1,0.0,0.8
17528,1990-11-25,Malta,Finland,1,1,UEFA Euro qualification,Attard,Malta,False,1,0,0.0,0.0
17531,1990-12-05,Romania,San Marino,6,0,UEFA Euro qualification,Bucharest,Romania,False,1,1,0.4,0.0
17560,1990-12-19,Spain,Albania,9,0,UEFA Euro qualification,Seville,Spain,False,1,1,0.8,0.0
17558,1990-12-19,Malta,Netherlands,0,8,UEFA Euro qualification,Attard,Malta,False,1,2,0.0,0.2
17556,1990-12-19,Germany,Switzerland,4,0,Friendly,Stuttgart,Germany,False,1,1,0.6,0.8
17557,1990-12-19,Greece,Poland,1,2,Friendly,Vólos,Greece,False,1,2,0.6,0.2
17563,1990-12-22,Croatia,Romania,2,0,Friendly,Rijeka,Croatia,False,1,1,0.6,0.6
17564,1990-12-22,Cyprus,Italy,0,4,UEFA Euro qualification,Limassol,Cyprus,False,1,2,0.0,0.6
17571,1991-01-14,Hungary,Russia,1,1,Nehru Cup,Trivandrum,India,True,0,0,0.4,0.2
17572,1991-01-16,Spain,Portugal,1,1,Friendly,Castellón de la Plana,Spain,False,1,0,0.8,0.6
17579,1991-01-23,Greece,Portugal,3,2,UEFA Euro qualification,Athens,Greece,False,1,1,0.4,0.4
17589,1991-02-05,Northern Ireland,Poland,3,1,Friendly,Belfast,Northern Ireland,False,1,1,0.0,0.4
17594,1991-02-06,Scotland,Russia,0,1,Friendly,Glasgow,Scotland,False,1,2,0.8,0.2
17595,1991-02-06,Wales,Republic of Ireland,0,3,Friendly,Wrexham,Wales,False,1,2,0.4,0.2
17597,1991-02-09,Malta,Portugal,0,1,UEFA Euro qualification,Attard,Malta,False,1,2,0.0,0.2
17598,1991-02-13,Italy,Belgium,0,0,Friendly,Terni,Italy,False,1,0,0.6,0.0
17605,1991-02-20,France,Spain,3,1,UEFA Euro qualification,Paris,France,False,1,1,0.8,0.6
17606,1991-02-20,Portugal,Malta,5,0,UEFA Euro qualification,Porto,Portugal,False,1,1,0.4,0.0
17608,1991-02-27,Belgium,Luxembourg,3,0,UEFA Euro qualification,Brussels,Belgium,False,1,1,0.0,0.0
17610,1991-02-27,Cyprus,Greece,1,1,Friendly,Limassol,Cyprus,False,1,0,0.0,0.6
17615,1991-03-12,Liechtenstein,Switzerland,0,6,Friendly,Balzers,Liechtenstein,False,1,2,0.0,0.6
17618,1991-03-13,Netherlands,Malta,1,0,UEFA Euro qualification,Rotterdam,Netherlands,False,1,1,0.4,0.0
17619,1991-03-13,Poland,Finland,1,1,Friendly,Warsaw,Poland,False,1,0,0.4,0.0
17631,1991-03-27,Spain,Hungary,2,4,Friendly,Santander,Spain,False,1,2,0.6,0.2
17630,1991-03-27,Scotland,Bulgaria,1,1,UEFA Euro qualification,Glasgow,Scotland,False,1,0,0.6,0.2
17629,1991-03-27,San Marino,Romania,1,3,UEFA Euro qualification,Serravalle,San Marino,False,1,2,0.0,0.4
17626,1991-03-27,England,Republic of Ireland,1,1,UEFA Euro qualification,London,England,False,1,0,0.4,0.4
17624,1991-03-27,Belgium,Wales,1,1,UEFA Euro qualification,Brussels,Belgium,False,1,0,0.2,0.4
17627,1991-03-27,Germany,Russia,2,1,Friendly,Frankfurt am Main,Germany,False,1,1,0.6,0.4
17634,1991-03-30,France,Albania,5,0,UEFA Euro qualification,Paris,France,False,1,1,0.8,0.0
17636,1991-04-03,Cyprus,Hungary,0,2,UEFA Euro qualification,Limassol,Cyprus,False,1,2,0.0,0.4
17637,1991-04-03,Switzerland,Romania,0,0,UEFA Euro qualification,Neuchâtel,Switzerland,False,1,0,0.6,0.6
17641,1991-04-09,Denmark,Bulgaria,1,1,Friendly,Odense,Denmark,False,1,0,0.8,0.2
17661,1991-04-17,Poland,Turkey,3,0,UEFA Euro qualification,Warsaw,Poland,False,1,1,0.4,0.0
17660,1991-04-17,Netherlands,Finland,2,0,UEFA Euro qualification,Rotterdam,Netherlands,False,1,1,0.6,0.0
17662,1991-04-17,Spain,Romania,0,2,Friendly,Cáceres,Spain,False,1,2,0.4,0.4
17658,1991-04-17,Greece,Sweden,2,2,Friendly,Athens,Greece,False,1,0,0.4,0.4
17655,1991-04-17,Austria,Norway,0,0,Friendly,Vienna,Austria,False,1,0,0.2,0.2
17659,1991-04-17,Hungary,Russia,0,1,UEFA Euro qualification,Budapest,Hungary,False,1,2,0.6,0.4
17684,1991-05-01,Turkey,England,0,1,UEFA Euro qualification,İzmir,Turkey,False,1,2,0.0,0.4
17682,1991-05-01,San Marino,Scotland,0,2,UEFA Euro qualification,Serravalle,San Marino,False,1,2,0.0,0.4
17685,1991-05-01,Wales,Iceland,1,0,Friendly,Cardiff,Wales,False,1,1,0.4,0.6
17681,1991-05-01,Norway,Cyprus,3,0,UEFA Euro qualification,Oslo,Norway,False,1,1,0.2,0.0
17683,1991-05-01,Sweden,Austria,6,0,Friendly,Solna,Sweden,False,1,1,0.4,0.0
17679,1991-05-01,Italy,Hungary,3,1,UEFA Euro qualification,Salerno,Italy,False,1,1,0.4,0.6
17676,1991-05-01,Bulgaria,Switzerland,2,3,UEFA Euro qualification,Sofia,Bulgaria,False,1,2,0.2,0.4
17677,1991-05-01,Germany,Belgium,1,0,UEFA Euro qualification,Hanover,Germany,False,1,1,0.8,0.2
17680,1991-05-01,Northern Ireland,Faroe Islands,1,1,UEFA Euro qualification,Belfast,Northern Ireland,False,1,0,0.2,0.2
17678,1991-05-01,Republic of Ireland,Poland,0,0,UEFA Euro qualification,Dublin,Republic of Ireland,False,1,0,0.4,0.6
17693,1991-05-07,Malta,Iceland,1,4,Friendly,Attard,Malta,False,1,2,0.0,0.4
17712,1991-05-16,Finland,Malta,2,0,UEFA Euro qualification,Helsinki,Finland,False,1,1,0.0,0.0
17719,1991-05-21,England,Russia,3,1,Friendly,London,England,False,1,1,0.6,0.4
17721,1991-05-22,Austria,Faroe Islands,3,0,UEFA Euro qualification,Salzburg,Austria,False,1,1,0.0,0.2
17723,1991-05-22,San Marino,Bulgaria,0,3,UEFA Euro qualification,Serravalle,San Marino,False,1,2,0.0,0.2
17726,1991-05-23,Norway,Romania,1,0,Friendly,Oslo,Norway,False,1,1,0.4,0.6
17732,1991-05-26,Albania,Iceland,1,0,UEFA Euro qualification,Tirana,Albania,False,1,1,0.0,0.4
17742,1991-05-29,Poland,Wales,0,0,Friendly,Radom,Poland,False,1,0,0.4,0.6
17743,1991-05-29,Russia,Cyprus,4,0,UEFA Euro qualification,Moscow,Soviet Union,False,1,1,0.4,0.0
17761,1991-06-05,Wales,Germany,1,0,UEFA Euro qualification,Cardiff,Wales,False,1,1,0.4,1.0
17760,1991-06-05,Switzerland,San Marino,7,0,UEFA Euro qualification,St. Gallen,Switzerland,False,1,1,0.6,0.0
17756,1991-06-05,Finland,Netherlands,1,1,UEFA Euro qualification,Helsinki,Finland,False,1,0,0.2,0.8
17755,1991-06-05,Denmark,Austria,2,1,UEFA Euro qualification,Odense,Denmark,False,1,1,0.6,0.2
17758,1991-06-05,Norway,Italy,2,1,UEFA Euro qualification,Oslo,Norway,False,1,1,0.6,0.4
17771,1991-06-12,Denmark,Italy,0,2,Scania 100 Tournament,Malmö,Sweden,True,0,2,0.6,0.4
17774,1991-06-13,Sweden,Russia,2,3,Scania 100 Tournament,Gothenburg,Sweden,False,1,2,0.4,0.6
17777,1991-06-15,Sweden,Denmark,4,0,Scania 100 Tournament,Norrköping,Sweden,False,1,1,0.4,0.4
17778,1991-06-16,Italy,Russia,1,1,Scania 100 Tournament,Solna,Sweden,True,0,0,0.6,0.6
17782,1991-06-19,Slovenia,Croatia,0,1,Friendly,Murska Sobota,Slovenia,False,1,2,0.0,0.8
17818,1991-07-02,Moldova,Georgia,2,4,Friendly,Chișinău,Moldova,False,1,2,0.0,0.0
17863,1991-07-15,Faroe Islands,Turkey,1,1,Friendly,Tórshavn,Faroe Islands,False,1,0,0.2,0.0
17866,1991-07-17,Iceland,Turkey,5,1,Friendly,Reykjavík,Iceland,False,1,1,0.2,0.0
17886,1991-08-08,Norway,Sweden,1,2,Friendly,Oslo,Norway,False,1,2,0.8,0.4
17888,1991-08-14,Poland,France,1,5,Friendly,Poznań,Poland,False,1,2,0.2,0.8
17891,1991-08-21,Bulgaria,Turkey,0,0,Friendly,Stara Zagora,Bulgaria,False,1,0,0.2,0.0
17893,1991-08-21,Poland,Sweden,2,0,Friendly,Gdynia,Poland,False,1,1,0.2,0.6
17894,1991-08-28,Norway,Russia,0,1,UEFA Euro qualification,Oslo,Norway,False,1,2,0.6,0.6
17898,1991-09-04,Greece,Albania,0,2,Friendly,Athens,Greece,False,1,2,0.2,0.2
17899,1991-09-04,Iceland,Denmark,0,0,Friendly,Reykjavík,Iceland,False,1,0,0.4,0.2
17900,1991-09-04,Portugal,Austria,1,1,Friendly,Porto,Portugal,False,1,0,0.6,0.2
17917,1991-09-11,Switzerland,Scotland,2,2,UEFA Euro qualification,Berne,Switzerland,False,1,0,0.6,0.4
17915,1991-09-11,Portugal,Finland,1,0,UEFA Euro qualification,Porto,Portugal,False,1,1,0.4,0.2
17912,1991-09-11,Luxembourg,Belgium,0,2,UEFA Euro qualification,Luxembourg,Luxembourg,False,1,2,0.0,0.2
17913,1991-09-11,Netherlands,Poland,1,1,Friendly,Eindhoven,Netherlands,False,1,0,0.8,0.4
17910,1991-09-11,Faroe Islands,Northern Ireland,0,5,UEFA Euro qualification,Landskrona,Sweden,True,0,2,0.2,0.2
17909,1991-09-11,England,Germany,0,1,Friendly,London,England,False,1,2,0.6,0.8
17911,1991-09-11,Hungary,Republic of Ireland,1,2,Friendly,Győr,Hungary,False,1,2,0.4,0.4
17942,1991-09-25,Bulgaria,Italy,2,1,Friendly,Sofia,Bulgaria,False,1,1,0.2,0.4
17944,1991-09-25,Faroe Islands,Denmark,0,4,UEFA Euro qualification,Landskrona,Sweden,True,0,2,0.0,0.2
17945,1991-09-25,Iceland,Spain,2,0,UEFA Euro qualification,Reykjavík,Iceland,False,1,1,0.4,0.2
17948,1991-09-25,Russia,Hungary,2,2,UEFA Euro qualification,Moscow,Soviet Union,False,1,0,0.6,0.4
17962,1991-10-09,Switzerland,Sweden,3,1,Friendly,Lucerne,Switzerland,False,1,1,0.6,0.6
17959,1991-10-09,Austria,Denmark,0,3,UEFA Euro qualification,Vienna,Austria,False,1,2,0.2,0.4
17960,1991-10-09,Finland,Greece,1,1,UEFA Euro qualification,Helsinki,Finland,False,1,0,0.2,0.2
17961,1991-10-09,Hungary,Belgium,0,2,Friendly,Székesfehérvár,Hungary,False,1,2,0.2,0.4
17965,1991-10-12,Spain,France,1,2,UEFA Euro qualification,Seville,Spain,False,1,2,0.0,1.0
17963,1991-10-12,Luxembourg,Portugal,1,1,Friendly,Luxembourg,Luxembourg,False,1,0,0.0,0.6
17964,1991-10-12,Russia,Italy,0,0,UEFA Euro qualification,Moscow,Soviet Union,False,1,0,0.6,0.4
17967,1991-10-16,Bulgaria,San Marino,4,0,UEFA Euro qualification,Sofia,Bulgaria,False,1,1,0.4,0.0
17968,1991-10-16,Cyprus,Iceland,1,1,Friendly,Larnaca,Cyprus,False,1,0,0.0,0.6
17970,1991-10-16,England,Turkey,1,0,UEFA Euro qualification,London,England,False,1,1,0.4,0.0
17972,1991-10-16,Germany,Wales,4,1,UEFA Euro qualification,Nuremberg,Germany,False,1,1,0.8,0.4
17973,1991-10-16,Netherlands,Portugal,1,0,UEFA Euro qualification,Rotterdam,Netherlands,False,1,1,0.6,0.6
17974,1991-10-16,Northern Ireland,Austria,2,1,UEFA Euro qualification,Belfast,Northern Ireland,False,1,1,0.4,0.2
17975,1991-10-16,Poland,Republic of Ireland,3,3,UEFA Euro qualification,Poznań,Poland,False,1,0,0.2,0.4
17976,1991-10-16,Romania,Scotland,1,0,UEFA Euro qualification,Bucharest,Romania,False,1,1,0.4,0.2
17980,1991-10-30,Hungary,Norway,0,0,UEFA Euro qualification,Szombathely,Hungary,False,1,0,0.0,0.6
17979,1991-10-30,Greece,Finland,2,0,UEFA Euro qualification,Athens,Greece,False,1,1,0.2,0.2
17995,1991-11-13,Wales,Luxembourg,1,0,UEFA Euro qualification,Cardiff,Wales,False,1,1,0.4,0.0
17994,1991-11-13,Turkey,Republic of Ireland,1,3,UEFA Euro qualification,Istanbul,Turkey,False,1,2,0.0,0.4
17992,1991-11-13,Scotland,San Marino,4,0,UEFA Euro qualification,Glasgow,Scotland,False,1,1,0.2,0.0
17991,1991-11-13,Romania,Switzerland,1,0,UEFA Euro qualification,Bucharest,Romania,False,1,1,0.6,0.6
17987,1991-11-13,Cyprus,Russia,0,3,UEFA Euro qualification,Larnaca,Cyprus,False,1,2,0.0,0.4
17989,1991-11-13,Italy,Norway,1,1,UEFA Euro qualification,Genoa,Italy,False,1,0,0.2,0.4
17988,1991-11-13,Denmark,Northern Ireland,2,1,UEFA Euro qualification,Odense,Denmark,False,1,1,0.4,0.6
17990,1991-11-13,Poland,England,1,1,UEFA Euro qualification,Poznań,Poland,False,1,0,0.2,0.6
17996,1991-11-15,Lithuania,Estonia,4,1,Baltic Cup,Klaipėda,Lithuania,False,1,1,0.2,0.0
17997,1991-11-16,Estonia,Latvia,0,2,Baltic Cup,Klaipėda,Lithuania,True,0,2,0.0,0.2
17999,1991-11-17,Lithuania,Latvia,1,1,Baltic Cup,Kretinga,Lithuania,False,1,0,0.4,0.4
18004,1991-11-20,Portugal,Greece,1,0,UEFA Euro qualification,Lisbon,Portugal,False,1,1,0.4,0.2
18002,1991-11-20,France,Iceland,3,1,UEFA Euro qualification,Paris,France,False,1,1,1.0,0.4
18000,1991-11-20,Belgium,Germany,0,1,UEFA Euro qualification,Brussels,Belgium,False,1,2,0.6,0.8
18001,1991-11-20,Bulgaria,Romania,1,1,UEFA Euro qualification,Sofia,Bulgaria,False,1,0,0.6,0.6
18043,1991-12-04,Greece,Netherlands,0,2,UEFA Euro qualification,Salonica,Greece,False,1,2,0.2,0.6
18057,1991-12-18,Germany,Luxembourg,4,0,UEFA Euro qualification,Leverkusen,Germany,False,1,1,0.8,0.0
18059,1991-12-21,Italy,Cyprus,2,0,UEFA Euro qualification,Foggia,Italy,False,1,1,0.2,0.0
18060,1991-12-22,Malta,Greece,1,1,UEFA Euro qualification,Attard,Malta,False,1,0,0.0,0.2
18084,1992-01-15,Portugal,Spain,0,0,Friendly,Torres Novas,Portugal,False,1,0,0.4,0.0
18100,1992-01-29,Albania,Greece,1,0,Friendly,Tirana,Albania,False,1,1,0.4,0.2
18106,1992-02-10,Malta,Iceland,1,0,Malta International Tournament,Attard,Malta,False,1,1,0.0,0.4
18108,1992-02-12,Greece,Romania,1,0,Friendly,Ioannina,Greece,False,1,1,0.2,0.6
18109,1992-02-12,Israel,Russia,1,2,Friendly,Jerusalem,Israel,False,1,2,0.4,0.4
18110,1992-02-12,Portugal,Netherlands,2,0,Friendly,Faro,Portugal,False,1,1,0.4,0.6
18111,1992-02-12,Turkey,Finland,1,1,Friendly,Adana,Turkey,False,1,0,0.0,0.2
18116,1992-02-19,Scotland,Northern Ireland,1,0,Friendly,Glasgow,Scotland,False,1,1,0.4,0.6
18115,1992-02-19,Italy,San Marino,4,0,Friendly,Cesena,Italy,False,1,1,0.2,0.0
18117,1992-02-19,Spain,Russia,1,1,Friendly,Valencia,Spain,False,1,0,0.0,0.6
18113,1992-02-19,England,France,2,0,Friendly,London,England,False,1,1,0.6,1.0
18114,1992-02-19,Republic of Ireland,Wales,0,1,Friendly,Dublin,Republic of Ireland,False,1,2,0.4,0.6
18122,1992-03-03,Israel,Cyprus,2,1,Friendly,Bat Yam,Israel,False,1,1,0.2,0.0
18141,1992-03-25,Italy,Germany,1,0,Friendly,Turin,Italy,False,1,1,0.4,0.8
18144,1992-03-25,Scotland,Finland,1,1,Friendly,Glasgow,Scotland,False,1,0,0.6,0.0
18140,1992-03-25,Republic of Ireland,Switzerland,2,1,Friendly,Dublin,Republic of Ireland,False,1,1,0.4,0.6
18142,1992-03-25,Luxembourg,Turkey,2,3,Friendly,Luxembourg,Luxembourg,False,1,2,0.0,0.0
18138,1992-03-25,France,Belgium,3,3,Friendly,Paris,France,False,1,0,0.8,0.4
18139,1992-03-25,Hungary,Austria,2,1,Friendly,Budapest,Hungary,False,1,1,0.0,0.2
18136,1992-03-25,Cyprus,Greece,1,3,Friendly,Limassol,Cyprus,False,1,2,0.0,0.2
18155,1992-04-08,Turkey,Denmark,2,1,Friendly,Ankara,Turkey,False,1,1,0.2,0.6
18153,1992-04-08,Israel,Iceland,2,2,Friendly,Ramat Gan,Israel,False,1,0,0.4,0.2
18154,1992-04-08,Romania,Latvia,2,0,Friendly,Bucharest,Romania,False,1,1,0.4,0.4
18157,1992-04-14,Austria,Lithuania,4,0,Friendly,Vienna,Austria,False,1,1,0.0,0.4
18167,1992-04-22,Belgium,Cyprus,1,0,FIFA World Cup qualification,Brussels,Belgium,False,1,1,0.4,0.0
18170,1992-04-22,Spain,Albania,3,0,FIFA World Cup qualification,Seville,Spain,False,1,1,0.0,0.6
18178,1992-04-28,Northern Ireland,Lithuania,2,2,FIFA World Cup qualification,Belfast,Northern Ireland,False,1,0,0.4,0.2
18179,1992-04-28,Switzerland,Bulgaria,0,2,Friendly,Berne,Switzerland,False,1,2,0.4,0.6
18180,1992-04-29,Austria,Wales,1,1,Friendly,Vienna,Austria,False,1,0,0.2,0.6
18181,1992-04-29,Denmark,Norway,1,0,Friendly,Aarhus,Denmark,False,1,1,0.6,0.2
18184,1992-04-29,Russia,England,2,2,Friendly,Moscow,Russia,False,1,0,0.4,0.6
18185,1992-04-29,Ukraine,Hungary,1,3,Friendly,Uzhhorod,Ukraine,False,1,2,0.0,0.2
